IMEI,Device Name,Pick Time,EW,Longitude,NS,Latitude,Speed,Course,Altitude,Temperature,Voltage,Activity,Satellites,HDOP,VDOP,Precision Grade,Validity,Transmission Time,Channel
073588670,HQC6261 Toad,2025-08-22 12:00:41,W,-9.9910700,N,54.2522800,0.00,0.0,25.00,32.48,3.77,3224,4,3.9,1.9,C,Yes,2025-08-22 12:02:27,GPRS
073588670,HQC6261 Toad,2025-08-22 10:01:00,W,-9.9912900,N,54.2522100,0.00,0.0,22.00,32.46,3.77,5172,6,4.5,11.3,C,Yes,2025-08-22 12:02:27,GPRS
073588670,HQC6261 Toad,2025-08-22 06:00:55,W,-9.9915000,N,54.2517600,0.00,352.0,21.00,23.79,3.77,900,10,1.2,2.2,A,Yes,2025-08-22 12:02:27,GPRS
073588670,HQC6261 Toad,2025-08-22 02:01:00,W,-9.9914700,N,54.2516500,0.00,0.0,19.00,25.38,3.77,492,6,3.8,3.1,C,Yes,2025-08-22 12:02:27,GPRS
073588670,HQC6261 Toad,2025-08-21 22:00:59,W,-9.9914600,N,54.2516600,0.00,0.0,21.00,25.57,3.77,15567,5,1.3,1.7,A,Yes,2025-08-22 12:02:27,GPRS
073588670,HQC6261 Toad,2025-08-21 12:00:34,W,-9.9910600,N,54.2519200,0.00,0.0,17.00,30.50,3.77,7529,6,2.0,1.1,B,Yes,2025-08-21 12:00:49,GPRS
073588670,HQC6261 Toad,2025-08-21 10:00:59,W,-9.9918600,N,54.2517900,0.00,0.0,23.00,27.21,3.78,10081,10,0.8,1.6,A,Yes,2025-08-21 12:00:49,GPRS
073588670,HQC6261 Toad,2025-08-21 06:00:59,W,-9.9915300,N,54.2519200,0.00,0.0,21.00,17.50,3.77,1904,5,1.9,4.0,B,Yes,2025-08-21 12:00:49,GPRS
073588670,HQC6261 Toad,2025-08-21 02:00:55,W,-9.9915100,N,54.2518100,0.00,0.0,26.00,26.39,3.77,627,9,1.1,1.6,A,Yes,2025-08-21 12:00:49,GPRS
073588670,HQC6261 Toad,2025-08-20 22:00:59,W,-9.9915100,N,54.2518000,0.00,0.0,17.00,31.25,3.77,18436,6,2.0,2.8,B,Yes,2025-08-21 12:00:49,GPRS
073588670,HQC6261 Toad,2025-08-20 12:00:33,W,-9.9907900,N,54.2515100,0.00,0.0,19.00,34.48,3.78,6545,5,7.6,3.9,D,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-20 10:00:59,W,-9.9908400,N,54.2518300,0.00,0.0,23.00,28.16,3.77,11007,8,1.2,2.1,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-20 06:00:59,W,-9.9914100,N,54.2517000,0.00,0.0,21.00,22.99,3.77,2164,6,1.5,2.5,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-20 02:01:12,W,-9.9913800,N,54.2516600,0.00,0.0,22.00,28.34,3.77,555,11,1.3,1.4,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 22:00:59,W,-9.9913800,N,54.2516500,0.00,0.0,20.00,27.60,3.77,6464,6,2.3,1.9,B,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 16:01:06,W,-9.9908300,N,54.2518600,0.00,0.0,16.00,33.27,3.80,14100,5,5.0,4.0,C,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 12:00:31,W,-9.9910000,N,54.2517700,0.00,0.0,18.00,42.84,3.79,6752,6,2.3,1.5,B,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 10:00:59,W,-9.9908900,N,54.2519100,0.00,0.0,21.00,42.41,3.78,12615,11,0.8,1.2,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 06:01:12,W,-9.9912800,N,54.2515900,0.00,337.0,19.00,22.72,3.78,2677,9,1.2,2.1,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-19 02:00:59,W,-9.9913800,N,54.2516600,0.00,0.0,22.00,25.93,3.78,574,9,0.9,1.1,A,Yes,2025-08-20 12:01:51,GPRS
073588670,HQC6261 Toad,2025-08-18 22:01:06,W,-9.9913800,N,54.2516600,0.00,0.0,22.00,28.27,3.78,19446,8,0.9,1.3,A,Yes,2025-08-18 22:01:20,GPRS
073588670,HQC6261 Toad,2025-08-18 12:00:36,W,-9.9913700,N,54.2519000,0.00,0.0,34.00,38.46,3.80,6793,5,6.9,6.3,C,Yes,2025-08-18 22:01:20,GPRS
073588670,HQC6261 Toad,2025-08-18 10:01:12,W,-9.9918300,N,54.2519500,0.00,0.0,26.00,32.10,3.78,13513,9,1.4,1.6,A,Yes,2025-08-18 22:01:20,GPRS
073588670,HQC6261 Toad,2025-08-18 06:01:00,W,-9.9912300,N,54.2516600,0.00,0.0,20.00,23.62,3.78,3076,10,1.2,1.1,A,Yes,2025-08-18 22:01:20,GPRS
073588670,HQC6261 Toad,2025-08-18 02:00:59,W,-9.9913800,N,54.2516600,0.00,0.0,23.00,26.21,3.78,936,5,2.6,2.1,B,Yes,2025-08-18 22:01:20,GPRS
073588670,HQC6261 Toad,2025-08-17 22:00:31,W,-9.9913900,N,54.2516500,0.00,0.0,24.00,27.39,3.79,461,6,2.5,4.1,B,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 20:00:59,W,-9.9913800,N,54.2516500,0.00,0.0,21.00,29.50,3.79,5577,11,0.9,1.2,A,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 16:00:59,W,-9.9911700,N,54.2517300,0.00,0.0,18.00,50.07,3.80,12044,12,0.8,1.5,A,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 12:01:00,W,-9.9907900,N,54.2517100,0.00,0.0,18.00,32.97,3.78,6278,5,1.4,1.8,A,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 10:00:59,W,-9.9908800,N,54.2518200,0.00,0.0,21.00,31.74,3.78,11981,6,2.2,3.0,B,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 06:01:06,W,-9.9912100,N,54.2517100,0.00,333.0,21.00,25.22,3.78,3279,7,1.5,2.7,A,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-17 02:00:59,W,-9.9913900,N,54.2516300,0.00,0.0,15.00,26.55,3.78,1417,4,8.4,13.5,D,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-16 22:01:00,W,-9.9913700,N,54.2516300,0.00,0.0,24.00,29.47,3.79,682,7,3.4,4.7,B,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-16 20:00:59,W,-9.9914000,N,54.2516700,0.00,0.0,23.00,28.58,3.79,6346,7,1.1,2.4,A,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-16 16:01:00,W,-9.9908900,N,54.2518900,0.00,0.0,20.00,30.16,3.80,13923,5,7.8,9.0,D,Yes,2025-08-17 22:00:46,GPRS
073588670,HQC6261 Toad,2025-08-16 12:00:40,W,-9.9908500,N,54.2517100,0.00,0.0,16.00,35.92,3.79,6975,4,2.2,2.0,B,Yes,2025-08-16 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-16 10:00:59,W,-9.9909300,N,54.2518500,0.00,0.0,19.00,33.96,3.79,14677,6,2.4,2.3,B,Yes,2025-08-16 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-16 06:00:55,W,-9.9914400,N,54.2518300,0.00,0.0,28.00,21.27,3.77,2835,9,1.3,1.5,A,Yes,2025-08-16 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-16 02:00:59,W,-9.9915100,N,54.2517900,0.00,0.0,22.00,27.97,3.77,1039,8,1.7,2.1,B,Yes,2025-08-16 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-15 22:00:59,W,-9.9915100,N,54.2517900,0.00,0.0,22.00,28.58,3.78,19830,6,3.2,3.8,B,Yes,2025-08-16 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-15 12:00:46,W,-9.9910500,N,54.2520000,0.00,0.0,20.00,38.14,3.78,5933,5,1.8,1.8,B,Yes,2025-08-15 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-15 10:00:59,W,-9.9908500,N,54.2518200,0.00,0.0,11.00,38.25,3.77,14714,4,4.1,8.7,C,Yes,2025-08-15 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-15 06:01:00,W,-9.9914200,N,54.2517100,0.00,0.0,14.00,20.70,3.76,3377,6,13.4,11.6,D,Yes,2025-08-15 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-15 02:00:59,W,-9.9913700,N,54.2516600,0.00,0.0,23.00,27.39,3.76,969,5,2.9,2.5,B,Yes,2025-08-15 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-14 22:01:06,W,-9.9913700,N,54.2516300,0.00,0.0,22.00,26.35,3.77,20414,5,2.2,2.2,B,Yes,2025-08-15 12:01:02,GPRS
073588670,HQC6261 Toad,2025-08-14 12:00:28,W,-9.9917100,N,54.2520100,0.00,0.0,24.00,32.10,3.74,6719,5,1.8,2.1,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-14 10:00:59,W,-9.9913700,N,54.2519000,0.00,0.0,23.00,31.75,3.74,13586,7,1.8,2.0,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-14 06:00:55,W,-9.9913800,N,54.2519300,0.00,0.0,24.00,22.43,3.74,3839,12,0.8,1.1,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-14 02:00:59,W,-9.9915100,N,54.2518000,0.00,0.0,21.00,28.48,3.75,703,8,1.8,2.2,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-13 22:00:59,W,-9.9915100,N,54.2518000,0.00,0.0,20.00,27.34,3.75,18816,5,4.2,3.9,C,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-13 12:00:59,W,-9.9910000,N,54.2518100,0.00,0.0,19.00,35.96,3.75,6436,9,1.1,1.0,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-13 10:00:59,W,-9.9911300,N,54.2518000,0.00,0.0,19.00,41.23,3.74,11430,6,1.6,4.4,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-13 06:00:59,W,-9.9913800,N,54.2517200,0.00,0.0,22.00,24.32,3.73,3806,5,2.8,4.7,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-13 02:00:59,W,-9.9913900,N,54.2516500,0.00,0.0,21.00,28.50,3.74,952,8,1.7,2.2,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-12 22:00:59,W,-9.9914000,N,54.2516700,0.00,0.0,23.00,28.43,3.75,22925,8,3.2,3.6,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-12 12:00:43,W,-9.9910500,N,54.2516600,0.00,0.0,21.00,39.46,3.76,5538,4,1.9,2.1,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-12 10:00:59,W,-9.9911800,N,54.2518200,0.00,0.0,18.00,33.17,3.76,12169,6,1.9,2.3,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-12 06:00:59,W,-9.9914600,N,54.2517900,0.00,0.0,20.00,24.29,3.73,2881,6,2.5,3.3,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-12 02:00:59,W,-9.9915200,N,54.2518000,0.00,0.0,23.00,32.65,3.73,667,8,1.3,2.0,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-11 22:00:59,W,-9.9915100,N,54.2518000,0.00,0.0,22.00,28.69,3.74,19247,7,1.7,1.9,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-11 12:00:34,W,-9.9910100,N,54.2518600,0.00,0.0,25.00,31.38,3.70,6071,6,1.9,1.9,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-11 10:01:12,W,-9.9912400,N,54.2517700,0.00,0.0,23.00,32.38,3.69,12517,11,1.2,2.0,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-11 06:00:59,W,-9.9913200,N,54.2516900,0.00,0.0,21.00,23.06,3.69,2775,8,1.4,1.6,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-11 02:00:59,W,-9.9914000,N,54.2516600,0.00,0.0,20.00,28.81,3.70,2911,6,2.0,2.9,B,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-10 22:00:59,W,-9.9913800,N,54.2516700,0.00,0.0,19.00,26.35,3.71,28017,8,1.5,1.7,A,Yes,2025-08-14 12:00:42,GPRS
073588670,HQC6261 Toad,2025-08-10 12:00:29,W,-9.9913000,N,54.2518400,0.00,0.0,37.00,35.03,3.74,6332,8,1.4,1.2,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-10 10:00:59,W,-9.9913100,N,54.2519100,0.00,0.0,23.00,27.85,3.73,10255,11,1.0,1.4,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-10 06:00:59,W,-9.9912300,N,54.2519400,0.00,0.0,22.00,23.51,3.74,2861,7,2.5,3.4,B,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-10 02:00:59,W,-9.9911700,N,54.2519400,0.00,0.0,21.00,26.87,3.77,331,7,1.2,1.5,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-09 22:01:00,W,-9.9911500,N,54.2519300,0.00,0.0,22.00,26.72,3.77,18143,9,1.1,1.3,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-09 12:01:00,W,-9.9911300,N,54.2518000,0.00,0.0,20.00,32.82,3.78,20242,10,1.4,1.2,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-09 06:01:26,W,-9.9912200,N,54.2519900,0.00,0.0,21.00,20.72,3.74,3123,10,1.7,2.6,B,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-09 02:00:55,W,-9.9912500,N,54.2521100,0.00,0.0,22.00,22.94,3.75,510,12,0.9,1.7,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-08 22:00:55,W,-9.9912300,N,54.2521400,0.00,0.0,26.00,25.17,3.76,21145,12,0.9,1.1,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-08 12:00:45,W,-9.9912900,N,54.2519900,0.00,0.0,26.00,32.82,3.72,7664,6,2.8,3.4,B,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-08 10:01:00,W,-9.9911400,N,54.2519200,0.00,0.0,24.00,23.47,3.75,12042,9,3.1,2.6,B,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-08 06:00:55,W,-9.9912200,N,54.2519400,0.00,0.0,24.00,20.42,3.74,2404,12,1.6,2.1,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-08 02:01:12,W,-9.9911700,N,54.2519200,0.00,0.0,23.00,26.59,3.75,656,12,1.2,1.7,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-07 22:00:55,W,-9.9911400,N,54.2519100,0.00,0.0,24.00,24.33,3.76,17138,12,1.0,1.2,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-07 12:00:30,W,-9.9913600,N,54.2518600,0.00,0.0,27.00,25.46,3.69,1330,9,0.9,1.3,A,Yes,2025-08-10 12:03:07,GPRS
073588670,HQC6261 Toad,2025-08-07 11:21:41,W,-9.9914200,N,54.2518200,0.00,0.0,27.00,36.55,3.70,5562,10,0.8,1.5,A,Yes,2025-08-07 11:21:57,GPRS
073588670,HQC6261 Toad,2025-08-07 09:35:35,W,-9.9914100,N,54.2517800,0.00,0.0,28.00,23.55,3.66,2470,10,0.8,1.2,A,Yes,2025-08-07 11:21:57,GPRS
073588670,HQC6261 Toad,2025-08-07 08:49:41,W,-9.9914300,N,54.2517300,0.00,0.0,25.00,19.42,3.65,15369,8,1.7,2.2,B,Yes,2025-08-07 11:21:57,GPRS
073588670,HQC6261 Toad,2025-08-06 19:00:29,W,-9.9915600,N,54.2516600,0.00,0.0,20.00,20.57,3.70,2481,6,1.2,1.4,A,Yes,2025-08-07 11:21:57,GPRS
073588670,HQC6261 Toad,2025-08-06 18:00:59,W,-9.9914800,N,54.2516700,0.00,0.0,21.00,20.35,3.73,1671,6,1.6,2.2,A,Yes,2025-08-06 18:02:13,GPRS
073588670,HQC6261 Toad,2025-08-06 17:00:27,W,-9.9914400,N,54.2516700,0.00,0.0,11.00,22.71,3.76,2176,4,3.8,3.9,C,Yes,2025-08-06 17:04:06,GPRS
073588670,HQC6261 Toad,2025-08-06 16:00:27,W,-9.9913700,N,54.2516800,0.00,0.0,16.00,25.30,3.77,3865,8,1.6,1.4,A,Yes,2025-08-06 17:04:06,GPRS
073588670,HQC6261 Toad,2025-08-06 15:00:27,W,-9.9912600,N,54.2516100,0.00,0.0,19.00,27.13,3.78,3208,10,0.9,1.2,A,Yes,2025-08-06 17:04:06,GPRS
073588670,HQC6261 Toad,2025-08-06 14:01:00,W,-9.9912200,N,54.2515200,0.00,0.0,21.00,30.30,3.82,3618,10,1.0,1.6,A,Yes,2025-08-06 14:01:14,GPRS
073588670,HQC6261 Toad,2025-08-06 13:00:27,W,-9.9918500,N,54.2520800,0.00,0.0,25.00,20.37,3.82,2804,10,0.9,1.2,A,Yes,2025-08-06 14:01:14,GPRS
073588670,HQC6261 Toad,2025-08-06 12:00:26,W,-9.9921700,N,54.2520300,0.00,0.0,21.00,31.24,3.81,12,12,0.6,0.9,A,Yes,2025-08-06 12:00:39,GPRS
073588670,HQC6261 Toad,2025-08-06 11:00:56,W,-9.9921900,N,54.2520400,0.00,0.0,28.00,34.47,3.82,14,12,0.6,0.8,A,Yes,2025-08-06 11:02:45,GPRS
073588670,HQC6261 Toad,2025-08-06 10:00:34,W,-9.9921700,N,54.2520700,0.00,0.0,29.00,23.85,3.82,98,6,3.2,3.6,B,Yes,2025-08-06 10:02:11,GPRS
073588670,HQC6261 Toad,2025-08-06 09:01:00,W,-9.9922400,N,54.2520200,0.00,0.0,23.00,20.52,3.86,320,8,1.3,1.5,A,Yes,2025-08-06 09:02:51,GPRS
073588670,HQC6261 Toad,2025-08-06 08:00:27,W,-10.0103000,N,54.2660400,0.00,0.0,41.00,22.12,3.86,1,4,2.3,3.5,B,Yes,2025-08-06 08:00:41,GPRS
073588670,HQC6261 Toad,2025-08-06 07:00:41,W,-10.0104800,N,54.2660500,0.00,0.0,38.00,17.50,3.86,1,5,3.6,3.0,C,Yes,2025-08-06 07:00:54,GPRS
073588670,HQC6261 Toad,2025-08-06 06:00:28,W,-10.0105100,N,54.2660800,0.00,0.0,45.00,14.10,3.87,1,6,2.3,2.1,B,Yes,2025-08-06 06:01:19,GPRS
073588670,HQC6261 Toad,2025-08-06 05:00:27,W,-10.0103800,N,54.2660500,0.00,0.0,57.00,11.02,3.87,1,8,2.0,2.8,B,Yes,2025-08-06 05:00:48,GPRS
073588670,HQC6261 Toad,2025-08-06 04:00:59,W,-10.0105200,N,54.2660600,0.00,0.0,45.00,12.38,3.87,0,8,1.5,2.1,A,Yes,2025-08-06 04:01:12,GPRS
073588670,HQC6261 Toad,2025-08-06 03:00:43,W,-10.0111900,N,54.2664000,0.00,0.0,20.00,12.97,3.88,2,4,12.9,6.6,D,Yes,2025-08-06 03:00:56,GPRS
073588670,HQC6261 Toad,2025-08-06 02:00:31,W,-10.0099800,N,54.2658100,0.00,0.0,123.00,13.32,3.91,1,4,9.7,19.9,D,Yes,2025-08-06 02:00:45,GPRS
073588670,HQC6261 Toad,2025-08-06 01:00:41,W,-10.0105000,N,54.2660200,0.00,0.0,46.00,13.37,3.92,0,5,2.7,3.4,B,Yes,2025-08-06 01:00:55,GPRS
073588670,HQC6261 Toad,2025-08-06 00:00:30,W,-10.0112000,N,54.2667600,0.00,0.0,19.00,13.61,3.93,1,4,6.5,3.0,C,Yes,2025-08-06 00:00:44,GPRS
073588670,HQC6261 Toad,2025-08-05 23:00:25,W,-10.0106000,N,54.2662900,0.00,0.0,12.00,13.53,3.93,1,5,5.3,6.3,C,Yes,2025-08-05 23:00:40,GPRS
073588670,HQC6261 Toad,2025-08-05 22:00:55,W,-10.0104900,N,54.2660700,0.00,0.0,46.00,14.64,3.94,0,8,1.1,1.4,A,Yes,2025-08-05 22:01:08,GPRS
073588670,HQC6261 Toad,2025-08-05 21:00:28,W,-10.0105400,N,54.2660900,0.00,0.0,41.00,14.88,3.95,1,3,9.0,1.0,D,Yes,2025-08-05 21:01:43,GPRS
073588670,HQC6261 Toad,2025-08-05 20:00:28,W,-10.0104800,N,54.2660600,0.00,0.0,37.00,17.14,3.96,1,7,1.2,2.0,A,Yes,2025-08-05 20:00:42,GPRS
073588670,HQC6261 Toad,2025-08-05 19:00:27,W,-10.0103400,N,54.2660400,0.00,0.0,48.00,20.12,3.96,1,8,1.2,1.8,A,Yes,2025-08-05 19:00:40,GPRS
073588670,HQC6261 Toad,2025-08-05 18:00:59,W,-10.0105300,N,54.2660700,0.00,0.0,48.00,23.64,3.97,3,9,1.1,1.7,A,Yes,2025-08-05 18:01:13,GPRS
073588670,HQC6261 Toad,2025-08-05 17:00:27,W,-10.0103100,N,54.2659100,0.00,0.0,34.00,27.92,3.97,233,6,2.7,3.4,B,Yes,2025-08-05 17:00:43,GPRS
073588670,HQC6261 Toad,2025-08-05 16:00:27,W,-9.9934600,N,54.2526000,0.00,0.0,7.00,28.21,4.00,9,9,1.7,1.1,B,Yes,2025-08-05 16:02:17,GPRS
